type	variable	group	n_total	n_missing	prop_missing_raw	prop_missing	eligible_for_imputation
BLCA	BLCA-340.5.3.N.2.35.31.2.2.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-300.5.3.N.2.31.31.2.2.4	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-288.5.3.N.2.35.5.2.2.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-272.5.3.N.2.31.35.1.4.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-262.5.2.N.1.20.20.1.1.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-261.5.3.N.1.35.35.3.2.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-259.5.3.N.2.31.31.2.2.4	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-23.6.3.N.3.35.31.2.2.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-229.5.3.N.3.35.52.3.2.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-205.5.3.N.2.5.35.1.4.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-184.5.3.N.2.31.35.1.4.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-159.6.3.N.2.35.35.2.3.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-1543.4.3.P.3.64.64.1.4.3	omic	426	22	0.0516431924882629	0.0516	TRUE
BLCA	BLCA-1445.6.3.N.2.1.35.1.3.5	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-1382.7.3.N.1.31.93.2.2.3	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-1369.6.3.P.3.35.34.1.4.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-1113.6.3.P.3.31.30.1.2.3	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-107.6.3.N.2.35.34.1.4.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-1050.5.3.N.2.31.31.2.2.4	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-1024.5.3.P.2.43.14.2.4.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-997.5.3.N.1.35.31.3.2.4	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-973.5.3.N.2.31.31.2.2.3	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-954.5.3.N.2.34.34.2.2.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-868.5.3.P.3.14.43.2.4.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-859.5.3.N.2.34.14.1.4.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-828.5.3.P.3.34.30.1.4.4	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-756.5.3.N.2.35.1.2.2.3	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-681.7.3.P.2.1.71.1.2.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-679.6.3.N.2.35.31.1.3.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-677.6.3.N.1.35.52.3.2.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-667.1.3.P.3.64.20.2.4.4	omic	426	87	0.204225352112676	0.2042	TRUE
BLCA	BLCA-649.6.3.N.1.35.35.3.2.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-616.2.1.P.3.4.64.2.4.3	omic	426	0	0	0	TRUE
BLCA	BLCA-593.7.3.N.3.95.55.4.4.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-570.6.3.N.1.35.52.3.2.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-57.6.3.N.2.35.35.2.3.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-452.6.3.P.3.71.71.2.4.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-432.5.3.N.2.31.35.1.4.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-423.5.3.N.2.26.93.2.4.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-421.5.3.N.2.31.35.1.4.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-373.5.3.N.1.31.52.3.1.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-351.5.3.N.2.31.31.2.2.3	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-331.5.3.N.2.35.35.2.4.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-311.5.3.N.1.35.31.3.2.4	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-280.5.2.N.1.20.20.1.1.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-278.5.3.N.2.5.35.1.4.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-273.5.3.N.2.26.7.1.2.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-25.6.3.N.2.31.35.1.3.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-236.5.3.N.1.35.35.3.2.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-196.5.3.N.1.35.35.3.2.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-183.5.3.N.1.35.35.3.2.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-1570.4.3.P.3.71.64.2.4.2	omic	426	22	0.0516431924882629	0.0516	TRUE
BLCA	BLCA-1545.4.3.P.3.34.4.1.4.3	omic	426	22	0.0516431924882629	0.0516	TRUE
BLCA	BLCA-1524.3.2.P.2.31.20.1.4.2	omic	426	0	0	0	TRUE
BLCA	BLCA-148.6.3.P.3.35.5.1.4.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-1476.3.2.P.3.2.20.1.4.5	omic	426	0	0	0	TRUE
BLCA	BLCA-1459.6.3.N.2.31.31.2.2.4	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-1323.6.3.N.2.5.35.2.2.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-1111.3.2.P.1.35.20.2.4.3	omic	426	0	0	0	TRUE
BLCA	BLCA-1084.5.3.N.2.1.35.1.4.4	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-1047.5.2.N.1.2.20.1.1.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-1044.5.3.N.2.43.4.2.2.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-1019.5.3.P.3.64.78.2.3.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-967.5.3.P.3.9.17.1.4.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-930.5.3.N.2.44.4.2.4.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-917.5.3.N.3.35.31.3.2.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-902.5.3.P.3.69.71.2.4.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-883.5.2.N.2.31.31.2.2.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-882.5.3.P.3.35.35.3.4.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-812.5.3.N.2.31.35.2.4.3	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-808.5.3.N.2.26.20.2.2.3	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-769.5.3.P.3.4.34.1.4.3	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-700.6.3.P.3.34.34.1.4.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-688.6.3.N.2.1.31.1.2.3	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-595.6.3.N.1.35.35.3.2.1	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-544.4.3.P.3.2.9.2.2.3	omic	426	22	0.0516431924882629	0.0516	TRUE
BLCA	BLCA-520.6.3.N.2.34.34.1.4.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-435.2.1.P.2.34.69.3.4.1	omic	426	0	0	0	TRUE
BLCA	BLCA-427.5.3.N.2.35.31.2.3.2	omic	426	19	0.0446009389671362	0.0446	TRUE
BLCA	BLCA-363.5.3.N.2.5.31.2.2.2	omic	426	19	0.0446009389671362	0.0446	TRUE
